ticker,name,div_yld,eps,pe,1y_est,52wk_low,52wk_high,avg_vol,beta,mktcap,px,div,ev,trail_pe,fwd_pe,peg,px2sales,px2book,ev2rev,ev2ebitda,ebitda_b,ni_b,q_earnings_gr,q_rev_gr,roa,roe,rev_b,_5y_div_yld,bv_per_sh,cash_b,cash_per_sh,curr_ratio,debt_b,debt_to_eq,fcf_b,fwd_div,fwd_div_yld,gross_profit_b,insiders,institution,op_cf_b,oper_margin,payout_ratio,profit_margin,rev_sh,sh_float,sh_short,shares_out,short_ratio,short_to_float,short_to_out,address,employees,exec1_born,exec1_name,exec1_pay,exec1_title,exec2_born,exec2_name,exec2_pay,exec2_title,exec3_born,exec3_name,exec3_pay,exec3_title,govscore,industry,sector,audit,board,sh_holdr_rgts,comp,env_risk,esg_score,gov_risk,social_risk,dt_add,founded,hq,name_y,sector_y,sub_industry,perf_1y
JPM,JPMorgan Chase & Co. ,2.58,8.88,15.68,147.08,76.91,142.75,15078383,1.19,424.69,139.27,3.6,,15.54,13.48,8.42,3.56,1.69,,,,27.41,42.40%,15.60%,0.96%,10.78%,102.06,2.58,81.75,1330,435.17,,630.3,,,3.6,2.58%,102.06,0.85%,71.93%,,35.77%,40.54%,28.54%,33.11,3.02B,20.81M,3.05B,1.33,0.69%,0.68%,"383 Madison Avenue,New York, NY 10179,United States",255351,1956,Mr. James  Dimon,7.08,Chairman & CEO,1963,Mr. Daniel Eduardo Pinto,8.31,"Co-Pres, COO and CEO of Corp. & Investment Bank",1958,Mr. Gordon A. Smith,9.45,"Co-Pres, COO and CEO of Consumer & Community Banking",The pillar scores are Audit: 5; Board: 2; Shareholder Rights: 3; Compensation: 9.,Banks—Diversified,Financial Services,5,2,3,9,1,28,11,16,6/30/1975,2000 (1799 / 1871),"New York, New York",JPMorgan Chase & Co.,Financials,Diversified Banks,4.14%
JNPR,"Juniper Networks, Inc. ",3.11,0.77,33.45,25.16,15.2,27.83,4233733,0.83,8.494,25.76,0.8,8.61B,31.88,14.99,1.77,1.85,1.78,1.94,13.59,0.6524,0.2578,-81.70%,1.20%,3.06%,5.63%,4.45,2.34,13.85,1.77,5.41,1.51,2.29,50.42,0.56776,0.8,3.11%,2.58,1.25%,96.26%,0.612,10.03%,103.90%,5.80%,13.45,324.08M,23.36M,329.74M,4.11,9.84%,7.08%,"1133 Innovation Way,Sunnyvale, CA 94089,United States",9950,1971,Mr. Rami  Rahim,1.71,"Pres, CEO & Director",1971,Mr. Kenneth Bradley Miller,0.8363,"Exec. VP, CFO & Treasurer",1962,Mr. Brian Michael Martin,0.7362,"Sr. VP, Gen. Counsel & Corp. Sec.",The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 4; Compensation: 2.,Communication Equipment,Technology,1,5,4,2,0,16,6,9,6/2/2006,1996,"Sunnyvale, California",Juniper Networks,Information Technology,Communications Equipment,4.90%
KSU,Kansas City Southern ,,6.54,32.01,238.39,92.86,223.59,848135,1.01,19.02,209.36,,22.66B,31.98,23.26,2.18,7.49,4.69,8.61,17.01,1.4,0.6168,30.30%,-4.90%,6.57%,13.56%,2.63,1.24,44.5,0.1882,2.07,1.31,3.84,87.62,0.60521,,,1.41,0.46%,89.57%,1.08,39.45%,25.08%,23.44%,28.06,90.33M,1.08M,93.6M,1.33,1.36%,1.19%,"427 West 12th Street,Kansas City, MO 64105,United States",6522,1958,Mr. Patrick J. Ottensmeyer,2.8,"CEO, Pres & Director",1961,Mr. Michael W. Upchurch,1.14,Exec. VP & CFO,1970,Mr. Jeffrey M. Songer,1.15,Exec. VP & COO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 2; Compensation: 4.,Railroads,Industrials,1,4,2,4,9,23,4,10,5/24/2013,1887,"Kansas City, Missouri",Kansas City Southern,Industrials,Railroads,18.12%
K,Kellogg Company ,3.92,3.45,16.51,66.28,52.66,72.88,2565675,0.64,19.592,57,2.28,27.19B,16.52,14.22,1.92,1.45,6.44,1.97,11.52,2.29,1.25,41.40%,7.50%,6.35%,36.37%,13.77,3.26,9.05,0.435,1.26,0.67,8.11,223.1,1.44,2.28,4.00%,4.73,0.71%,89.17%,1.99,13.12%,66.09%,9.09%,40.15,281.3M,17.31M,343.71M,5.21,6.28%,5.04%,"One Kellogg Square,Battle Creek, MI 49016-3599,United States",,1965,Mr. Steven A. Cahillane,3.39,"Chairman, CEO & Pres",1969,Mr. Amit  Banati,2.52,"Sr. VP, CFO & Principal Financial Officer",1964,Mr. Gary H. Pilnick,1.79,"Vice Chairman of Corp. Devel., Chief Legal Officer & Sec.",The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 9; Compensation: 2.,Packaged Foods,Consumer Defensive,1,6,9,2,7,27,5,15,,1906,"Battle Creek, Michigan",Kellogg Co.,Consumer Staples,Packaged Foods & Meats,-14.55%
KEY,KeyCorp ,3.93,1.27,14.78,19.63,7.45,20.12,8811440,1.53,18.374,18.83,0.74,,14.74,12.11,2.75,2.71,1.13,,,,1.22,24.10%,9.50%,0.84%,7.59%,5.66,3.25,16.48,1.83,1.87,,14.69,,,0.74,3.93%,5.67,0.44%,83.84%,,29.85%,58.73%,23.71%,5.85,970.61M,11.84M,975.77M,1.49,1.38%,1.21%,"Key Tower,127 Public Square,Cleveland, OH 44114-1306,United States",17029,1961,Mr. Christopher Marrott Gorman,2.16,"Chairman, Pres & CEO",1960,Mr. Donald R. Kimble Jr.,2.01,CFO & Chief Admin. Officer,1967,Ms. Amy G. Brady,1.6,Chief Information Officer & Exec. VP,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 3; Compensation: 1.,Banks—Regional,Financial Services,1,2,3,1,2,24,11,11,3/1/1994,1825,"Cleveland, Ohio",KeyCorp,Financials,Regional Banks,-2.51%
KEYS,"Keysight Technologies, Inc. ",,3.31,45.42,145.62,77.93,153.21,1445272,0.96,27.978,150.35,,26.83B,43.19,25.58,,6.4,8.07,6.36,23.03,1.1,0.627,11.30%,8.90%,7.02%,19.90%,4.22,,17.83,1.76,9.44,3.12,1.98,60.21,0.77188,,,2.53,0.44%,90.76%,1.02,18.41%,0.00%,14.85%,22.57,185.08M,6.96M,186.08M,4.16,4.90%,3.74%,"1400 Fountaingrove Parkway,Santa Rosa, CA 95403-1738,United States",13900,1959,Mr. Ronald S. Nersesian,2.64,"Exec. Chairman, CEO & Pres",1969,Mr. Neil P. Dougherty,1.3,Sr. VP & CFO,1973,Mr. Satish  Dhanasekaran,1.32,Sr. VP & COO,The pillar scores are Audit: 2; Board: 7; Shareholder Rights: 9; Compensation: 3.,Scientific & Technical Instruments,Technology,2,7,9,3,1,10,6,3,11/6/2018,2014,"Santa Rosa, California",Keysight Technologies,Information Technology,Electronic Equipment & Instruments,57.25%
KMB,Kimberly-Clark Corporation ,3.45,6.87,19.23,148.28,110.66,160.16,2245946,0.54,44.739,132.09,4.56,52.83B,19.24,16.86,3.83,2.37,71.52,2.76,13.28,4.46,2.35,-1.50%,5.50%,13.94%,450.80%,19.14,3.13,1.85,0.303,0.89,0.8,8.39,965.71,2.3,4.56,3.45%,7.11,0.34%,75.52%,3.73,19.12%,62.30%,12.29%,56.15,337.59M,8.01M,338.7M,3.54,2.38%,2.36%,"PO Box 619100,Dallas, TX 75261,United States",,1964,Mr. Michael D. Hsu,4.3,Chairman & CEO,1967,Ms. Maria G.  Henry,2.12,Sr. VP & CFO,1971,Mr. Jeffrey P. Melucci,1.52,Chief Transformation of Bus. Devel. & Legal Officer,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 5; Compensation: 3.,Household & Personal Products,Consumer Defensive,1,4,5,3,8,22,7,7,3/4/1957,1872,"Irving, Texas",Kimberly-Clark,Consumer Staples,Household Products,-8.14%
KIM,Kimco Realty Corporation ,3.57,2.02,8.89,16.98,7.45,19.32,5138066,1.5,7.763,17.95,0.64,12.33B,8.89,37.45,12.59,7.11,1.42,11.65,8.78,0.62641,0.86743,,-8.20%,2.02%,17.27%,1.08,6.01,12.66,0.32498,0.75,105.26,5.45,98.04,0.26551,0.64,3.57%,0.82193,2.73%,86.73%,0.56711,33.65%,32.67%,83.81%,2.53,411.52M,16.6M,432.5M,3.11,4.87%,3.84%,"500 North Broadway,Suite 201,Jericho, NY 11753,United States",502,1929,Mr. Milton  Cooper,1.99,Co-Founder & Exec. Chairman,1981,Mr. Conor C. Flynn,3.7,CEO & Director,1983,Mr. Ross  Cooper,1.51,Pres & Chief Investment Officer,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 8; Compensation: 1.,REIT—Retail,Real Estate,1,5,8,1,4,14,5,4,4/4/2006,1958,"New Hyde Park, New York",Kimco Realty,Real Estate,Retail REITs,-5.45%
KMI,"Kinder Morgan, Inc. ",7.15,0.05,312.55,16.83,9.42,22.58,19278975,1.07,33.265,14.69,1.05,66.77B,293.8,16.5,2.53,2.84,1.06,5.71,11.81,5.96,0.106,-0.50%,-7.10%,2.99%,0.53%,11.7,4.59,13.88,1.3,0.57,0.63,35,107.48,2.12,1.05,7.15%,6.68,13.80%,62.56%,4.55,29.85%,2075.00%,1.02%,5.17,1.95B,38.81M,2.26B,2.07,2.00%,1.71%,"1001 Louisiana Street,Suite 1000,Houston, TX 77002,United States",10524,1962,Mr. Steven J. Kean,1,CEO & Director,1970,Ms. Kimberly Allen Dang,1.86,Pres & Director,1979,Mr. David Patrick Michels,0.98015,VP & CFO,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 6; Compensation: 6.,Oil & Gas Midstream,Energy,1,5,6,6,9,18,4,6,5/25/2012,1997,"Houston, Texas",Kinder Morgan,Energy,Oil & Gas Storage & Transportation,-32.58%
KLAC,KLA Corporation ,1.11,8.74,37.11,320.12,110.19,326.47,987712,1.26,49.994,324.48,3.6,51.26B,37.04,24.88,2.33,8.36,17.03,8.44,25.45,2.31,1.37,20.20%,9.40%,12.99%,48.44%,6.07,2.28,19.04,2.3,14.9,2.59,3.57,120.91,1.43,3.6,1.11%,3.36,0.28%,98.02%,1.97,32.61%,39.95%,22.52%,39.13,153.74M,2.04M,154.08M,1.82,1.50%,1.32%,"One Technology Drive,Milpitas, CA 95035,United States",10600,1960,Mr. Richard P. Wallace,4.53,"Pres, CEO & Exec. Director",1970,Mr. Bren D. Higgins,1.77,Exec. VP & CFO,1974,Mr. Ahmad A. Khan,1.8,Pres of Semiconductor Process Control,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 6; Compensation: 5.,Semiconductor Equipment & Materials,Technology,1,4,6,5,7,20,6,7,,1975/1977 (1997),"Milpitas, California",KLA Corporation,Information Technology,Semiconductor Equipment,96.07%
KHC,The Kraft Heinz Company ,4.72,-0.4,,37.06,19.99,36.37,6113975,1.09,43.452,35.54,1.6,69.15B,22.23,14.27,3.13,1.69,0.88,2.64,20.38,6.77,-0.494,-33.60%,6.00%,3.60%,-0.97%,25.78,4.33,40.24,2.72,2.22,1.31,28.52,57.81,3.39,1.6,4.72%,8.2,0.73%,78.75%,4.89,22.45%,,-1.92%,21.09,673.92M,23.73M,1.22B,3.75,3.67%,1.94%,"One PPG Place,Pittsburgh, PA 15222,United States",37000,1966,Mr. Miguel  Patricio,2.55,Chief Exec. Officer,1975,Mr. Paulo Luiz Araujo Basilio,1.81,Global Chief Financial Officer,1974,Ms. Rashida K. La Lande,1.47,"Sr. VP, Global Gen. Counsel, Head of ESG & Gov. Affairs and Corp. Sec.",The pillar scores are Audit: 10; Board: 1; Shareholder Rights: 3; Compensation: 10.,Packaged Foods,Consumer Defensive,10,1,3,10,12,33,7,14,7/6/2015,2015 (1869),"Chicago, Illinois",Kraft Heinz Co,Consumer Staples,Packaged Foods & Meats,29.49%
KR,The Kroger Co. ,2.16,3.74,8.94,34.96,27.06,42.99,12756077,0.31,25.429,33.4,0.72,43.73B,8.84,12.25,2.06,0.2,2.51,0.33,5.6,6.6,2.95,139.90%,6.30%,5.04%,31.78%,130.65,1.85,13.15,2.18,2.86,0.83,20.67,205.8,3.74,0.72,2.16%,27.85,0.66%,89.00%,6.51,2.90%,17.60%,2.29%,167.13,729.46M,53.86M,761.35M,3.75,7.13%,7.07%,"1014 Vine Street,Cincinnati, OH 45202,United States",500000,1961,Mr. William Rodney McMullen,3.67,Chairman & CEO,1972,Mr. Gary  Millerchip,1.18,Sr. VP & CFO,1959,Mr. Michael J. Donnelly,2.22,Exec. VP & COO,The pillar scores are Audit: 1; Board: 8; Shareholder Rights: 7; Compensation: 6.,Grocery Stores,Consumer Defensive,1,8,7,6,5,21,6,9,3/4/1957,1883,"Cincinnati, Ohio",Kroger Co.,Consumer Staples,Food Retail,14.27%
LB,"L Brands, Inc. ",,-0.76,,50.64,8,51.04,4623785,1.7,13.419,48.25,,20.77B,,16.5,3.08,1.17,,1.77,23.52,1.89,-0.208,,14.10%,7.76%,,11.74,5.53,-5.64,2.62,9.43,1.48,9.65,,1.89,,,5.55,19.14%,79.26%,2.03,11.52%,,-1.77%,42.29,170.35M,10.26M,278.11M,1.94,5.22%,3.69%,"Three Limited Parkway,Columbus, OH 43230,United States",25500,1937,Mr. Leslie H. Wexner,2.19,Founder & Chairman Emeritus,1963,Mr. Stuart B. Burgdoerfer,2.32,"Exec. VP, CFO & Interim CEO of VS Newco",1957,Mr. Charles C. McGuigan,3.34,COO and CEO & Pres of Mast Global,The pillar scores are Audit: 10; Board: 9; Shareholder Rights: 5; Compensation: 6.,Apparel Retail,Consumer Cyclical,10,9,5,6,2,16,6,8,9/30/1983,1963,"Columbus, Ohio",L Brands Inc.,Consumer Discretionary,Apparel Retail,96.01%
LHX,"L3Harris Technologies, Inc. ",2.18,7.35,25.51,225.11,142.01,230.98,1363911,0.75,39.396,187.5,4.08,44.79B,35.23,14.16,1.17,2.17,1.84,2.46,17.07,3.06,1.12,-50.90%,-3.60%,3.36%,4.99%,18.19,1.75,103.41,1.28,6.09,1.96,7.65,36.72,1.89,4.08,2.18%,5.34,0.50%,82.49%,2.79,11.12%,65.51%,6.15%,85.02,208.18M,1.75M,210.11M,1.32,0.84%,0.83%,"1025 West NASA Boulevard,Melbourne, FL 32919,United States",48000,1963,Mr. William M. Brown,3.87,Exec. Chairman & CEO,1961,"Mr. Christopher E. Kubasik CPA, CPA",8.43,"Vice Chairman, Pres & COO",1969,Mr. Jesus  Malave Jr.,1.36,Sr. VP & CFO,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 5; Compensation: 7.,Aerospace & Defense,Industrials,1,7,5,7,,,,,,2019 (1895),"Melbourne, Florida",L3Harris Technologies,Industrials,Aerospace & Defense,-18.72%
LH,Laboratory Corporation of America Holdings ,,8.62,27.51,261.53,98.02,239.49,683064,1.04,23.104,237.21,,29.12B,27.52,11.56,1.81,1.87,2.8,2.08,9.54,2.55,0.8449,218.70%,33.00%,7.02%,10.90%,12.44,,84.59,0.6672,6.85,1.36,6.68,80.93,1.44,,,3.25,0.58%,94.57%,1.93,16.51%,0.00%,6.79%,127.87,96.87M,1.46M,97.4M,2.15,1.70%,1.50%,"358 South Main Street,Burlington, NC 27215,United States",70000,1965,Mr. Adam H. Schechter,1.79,"Pres, CEO & Chairman",1961,Mr. Glenn A. Eisenberg,1.46,CFO & Exec. VP,1963,Mr. Lance V. Berberian,0.87662,Exec. VP and Chief Information & Technology Officer,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 1; Compensation: 5.,Diagnostics & Research,Healthcare,1,3,1,5,1,15,7,8,11/1/2004,1978,"Burlington, North Carolina",Laboratory Corp. of America Holding,Health Care,Health Care Services,24.78%
LRCX,Lam Research Corporation ,0.91,20.14,28.42,585.43,181.38,585.42,1458880,1.31,81.773,572.21,5.2,75.88B,26.45,21.37,1.24,6.57,13.81,6.36,20.17,3.71,2.96,68.90%,33.80%,15.67%,59.99%,11.93,1.48,38.43,6.04,42.28,3.19,5.83,105.86,1.47,5.2,0.91%,4.61,0.22%,87.76%,2.34,28.67%,24.34%,24.85%,82.31,142.38M,1.88M,142.91M,1.15,1.32%,1.31%,"4650 Cushing Parkway,Fremont, CA 94538,United States",12200,1967,Mr. Timothy M. Archer,2.48,"Pres, CEO & Director",1967,Mr. Douglas R. Bettinger,1.27,"Exec. VP, CFO & Chief Accounting Officer",1952,Dr. Richard A. Gottscho,1.11,Exec. VP & CTO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 2; Compensation: 2.,Semiconductor Equipment & Materials,Technology,1,4,2,2,5,17,6,6,6/29/2012,1980,"Fremont, California",Lam Research,Information Technology,Semiconductor Equipment,80.17%
LW,"Lamb Weston Holdings, Inc. ",1.22,2.02,38.25,81.83,39.06,96.32,945664,0.79,11.307,77.26,0.94,13.65B,39.36,21.83,1.73,3.29,28.45,3.84,20.79,0.715,0.296,-31.00%,-12.10%,8.73%,97.05%,3.55,,2.79,0.7639,5.22,2.91,2.78,679.85,0.36441,0.94,1.22%,0.9422,0.59%,92.67%,0.5475,15.00%,45.54%,8.33%,24.28,145.54M,3.39M,146.36M,3.68,3.43%,2.31%,"599 South Rivershore Lane,Eagle, ID 83616,United States",7700,1966,Mr. Thomas P. Werner,2.44,"Pres, CEO & Director",1960,Mr. Robert M. McNutt,1.13,Sr. VP & CFO,1966,Ms. Sharon L. Miller,1.03,Sr. VP & GM of Global Bus. Unit,The pillar scores are Audit: 5; Board: 2; Shareholder Rights: 6; Compensation: 7.,Packaged Foods,Consumer Defensive,5,2,6,7,,,,,12/3/2018,2016 (1950),"Eagle, Idaho",Lamb Weston Holdings Inc,Consumer Staples,Packaged Foods & Meats,-19.52%
LVS,Las Vegas Sands Corp. ,,-2.21,,61.77,33.3,71.38,5741077,1.47,42.011,55,,54.29B,104.34,46.3,3.14,11.74,14.26,15.03,-126.25,-0.448,-1.68,,-67.30%,-4.57%,-42.67%,3.61,4.96,3.89,2.12,2.78,1.14,14.33,405.03,-1.75,,,1.84,56.70%,39.54%,-1.31,-44.52%,,-46.65%,4.73,762.92M,13.73M,763.83M,1.96,59.73%,1.80%,"3355 Las Vegas Boulevard South,Las Vegas, NV 89109,United States",44500,1956,Mr. Robert Glen Goldstein,8.33,Chairman & CEO,1975,Mr. Patrick  Dumont,2.41,"Pres, COO & Director",1980,Mr. D. Zachary Hudson,1.1,"Exec. VP, Gen. Counsel & Sec.",The pillar scores are Audit: 2; Board: 10; Shareholder Rights: 9; Compensation: 10.,Resorts & Casinos,Consumer Cyclical,2,10,9,10,2,19,9,8,10/3/2019,1988,"Las Vegas, Nevada",Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,-17.81%
LEG,"Leggett & Platt, Incorporated ",3.73,1.82,23.56,46.75,22.03,46.14,1043474,1.5,5.682,42.88,1.6,7.67B,25.68,,,1.4,4.45,1.79,13,0.5993,0.2476,18.90%,3.20%,5.35%,18.33%,4.28,3.38,10.48,0.3489,2.63,1.6,2.06,148.51,0.43194,1.6,3.73%,0.8955,1.21%,75.27%,0.6026,9.58%,87.91%,5.78%,31.54,131.01M,5.05M,132.52M,4.63,4.90%,3.81%,"No. 1 Leggett Road,Carthage, MO 64836,United States",20000,1958,Mr. Karl G. Glassman,3.91,Chairman & CEO,1966,Mr. J. Mitchell Dolloff,1.75,"Pres, COO, Pres of Bedding Products Segment & Director",1970,Mr. Jeffrey L. Tate,0.6422,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 9; Compensation: 4.,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1,3,9,4,20,49,11,17,,1883,"Carthage, Missouri",Leggett & Platt,Consumer Discretionary,Home Furnishings,-6.01%
LDOS,"Leidos Holdings, Inc. ",1.24,4.26,25.77,117.5,68,125.84,796366,1,15.624,109.78,1.36,19.76B,25.06,16.34,,1.28,4.1,1.65,16.22,1.27,0.612,1.20%,14.40%,5.73%,17.60%,12,2,26.1,0.512,3.6,0.94,5.19,139.68,0.95712,1.36,1.24%,1.55,0.69%,76.92%,1.56,8.28%,31.92%,5.10%,84.8,141.41M,1.88M,142.32M,2.87,1.59%,1.32%,"11951 Freedom Drive,Reston, VA 20190,United States",34000,1957,Mr. Roger A. Krone,3.37,Chairman & CEO,1959,Mr. James C. Reagan,1.44,Exec. VP & CFO,1956,Mr. Jerald S. Howe Jr.,1.19,Exec. VP & Gen. Counsel,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 3; Compensation: 5.,Information Technology Services,Technology,1,5,3,5,1,14,6,7,8/9/2019,1969,"Reston, Virginia",Leidos Holdings,Information Technology,IT Consulting & Other Services,-12.51%
LEN,Lennar Corporation ,1.06,7.85,12.05,95.47,25.42,95.72,2815195,1.51,28.881,94.56,1,32.27B,11.59,9.41,0.76,1.25,1.58,1.43,9.96,3.19,2.44,30.90%,-2.10%,6.53%,14.46%,22.49,0.39,57.55,2.75,8.78,7.5,7.54,41.68,4.48,1,1.06%,5.17,2.02%,96.46%,4.19,13.78%,7.96%,10.96%,72.68,285.97M,8.36M,275.12M,3.03,3.49%,2.67%,"700 Northwest 107th Avenue,Miami, FL 33172,United States",9495,1958,Mr. Stuart A. Miller,8.75,Exec. Chairman,1960,Mr. Jonathan M. Jaffe,6.66,"Co-CEO, Co-Pres & Director",1959,Mr. Richard  Beckwitt,7.51,"Co-CEO, Co-Pres & Director",The pillar scores are Audit: 1; Board: 10; Shareholder Rights: 10; Compensation: 6.,Residential Construction,Consumer Cyclical,1,10,10,6,8,23,5,9,10/4/2005,1954,"Miami, Florida",Lennar Corp.,Consumer Discretionary,Homebuilding,32.03%
LLY,Eli Lilly and Company ,1.68,6.79,29.84,213.79,117.06,218,4732035,0.28,193.784,202.58,3.4,206.30B,31.16,24.94,1.46,7.87,39.99,8.41,30.12,8.12,6.19,41.50%,21.70%,,160.98%,24.54,2.28,5.32,3.63,4.01,,17.22,344.76,,3.4,1.68%,19.06,0.16%,79.17%,,27.91%,45.72%,25.24%,26.89,744.48M,6.67M,956.58M,1.23,0.84%,0.70%,"Lilly Corporate Center,Indianapolis, IN 46285,United States",34960,1968,Mr. David A. Ricks,4.4,"Chairman, CEO & Pres",1973,Dr. Daniel M. Skovronsky,2.14,"Sr. VP, Chief Scientific Officer & Pres of Lilly Research Labs",1970,Mr. Joshua L. Smiley,2.13,Exec. Officer,The pillar scores are Audit: 1; Board: 10; Shareholder Rights: 9; Compensation: 2.,Drug Manufacturers—General,Healthcare,1,10,9,2,2,31,11,18,12/31/1970,1876,"Indianapolis, Indiana",Lilly (Eli) & Co.,Health Care,Pharmaceuticals,47.00%
LNC,Lincoln National Corporation ,3.24,2.56,20.23,55.08,16.11,61.96,1924977,2.2,10.011,51.8,1.68,14.99B,20.23,5.6,,0.58,0.44,0.86,,0.80833,0.499,-66.90%,-4.80%,0.14%,2.35%,17.44,2.41,118.04,6.21,32.29,11.81,7.13,31.42,,1.68,3.24%,0.775,5.84%,79.93%,,4.44%,62.50%,2.86%,90.07,180.99M,6.07M,193.26M,4.01,3.58%,3.14%,"150 North Radnor Chester Road,Suite A305,Radnor, PA 19087,United States",,1950,Mr. Dennis Robert Glass,5.39,"Pres, CEO & Director",1963,"Mr. Randal Jay Freitag FSA, MAAA",2.32,"Exec. VP, CFO & Head of Individual Life",1964,"Ms. Ellen Gail Cooper C.F.A., F.S.A.",1.85,Exec. VP & Chief Investment Officer,The pillar scores are Audit: 2; Board: 3; Shareholder Rights: 1; Compensation: 9.,Insurance—Life,Financial Services,2,3,1,9,2,22,11,8,6/30/1976,1905,"Radnor, Pennsylvania",Lincoln National,Financials,Multi-line Insurance,-13.00%
LIN,Linde plc ,1.68,4.71,53.76,288.99,146.71,274.58,1731662,0.81,132.847,253.11,4.24,147.47B,54.75,28.25,2.36,5.02,2.85,5.41,18.15,8.63,2.5,50.70%,2.70%,2.86%,5.18%,27.24,2.06,90.22,3.75,7.16,0.8,16.15,32.58,5.24,4.24,1.68%,11.86,0.18%,81.96%,7.43,14.70%,81.96%,9.18%,51.72,523.55M,3.33M,525.36M,1.93,0.64%,0.64%,"The Priestley Centre,10 Priestley Road Surrey Research Park,Guildford GU2 7XY,United Kingdom",,1956,Mr. Stephen F. Angel,5.61,CEO & Director,1972,Mr. Matthew J. White,2.05,Exec. VP & CFO,1964,Mr. Sanjiv  Lamba,2.19,Exec. VP & COO,The pillar scores are Audit: 2; Board: 8; Shareholder Rights: 4; Compensation: 2.,Specialty Chemicals,Basic Materials,2,8,4,2,,,,,7/1/1992,1879,Guildford,Linde plc,Materials,Industrial Gases,13.03%
LYV,"Live Nation Entertainment, Inc. ",,-6.97,,68.82,21.7,83.08,2731696,1.38,17.295,81.04,,19.72B,,,,3.48,31.01,4.37,-23.12,-0.86259,-1.47,,-95.10%,-7.91%,-121.23%,4.51,,-0.47,2.63,12.3,1.08,6.52,"1,220.68",-0.12801,,,3.08,26.78%,76.32%,-0.52004,-29.24%,0.00%,-31.93%,21.34,142.66M,13.23M,213.42M,5.54,9.48%,6.20%,"9348 Civic Center Drive,Beverly Hills, CA 90210,United States",10500,1966,Mr. Michael  Rapino,14.56,"Pres, CEO & Director",1965,Mr. Joe  Berchtold,4.03,Pres,1967,Ms. Kathy  Willard,1.97,Chief Financial Officer,The pillar scores are Audit: 1; Board: 10; Shareholder Rights: 8; Compensation: 9.,Entertainment,Communication Services,1,10,8,9,,,,,12/23/2019,2010,"Beverly Hills, California",Live Nation Entertainment,Communication Services,Movies & Entertainment,13.54%
LKQ,LKQ Corporation ,,1.96,19.08,42.22,13.31,40.04,1811322,1.68,11.367,37.35,,15.56B,19.24,14.08,1.55,0.99,2.14,1.33,12.52,1.28,0.59851,27.10%,-3.20%,5.01%,11.64%,11.68,,17.7,0.42138,1.38,2.13,4.49,82.58,0.90184,,,4.86,0.66%,98.42%,1.23,8.43%,0.00%,5.12%,38.28,280.41M,5.99M,304.34M,2.93,2.21%,1.97%,"500 West Madison Street,Suite 2800,Chicago, IL 60661,United States",51000,1952,Mr. Joseph M. Holsten,1.27,Exec. Chairman,1958,Mr. Dominick P. Zarcone,3.43,"Pres, CEO & Director",1972,Mr. Varun  Laroyia,1.48,Exec. VP & CFO,The pillar scores are Audit: 2; Board: 3; Shareholder Rights: 3; Compensation: 8.,Auto Parts,Consumer Cyclical,2,3,3,8,5,14,4,5,5/23/2016,1998,"Chicago, Illinois",LKQ Corporation,Consumer Discretionary,Distributors,11.04%
LMT,Lockheed Martin Corporation ,3.04,24.3,13.95,411.29,266.11,439.69,1683072,0.94,94.994,339.14,10.4,104.90B,13.97,12.97,3.41,1.47,15.94,1.6,10.37,10,6.89,19.60%,7.30%,11.29%,149.59%,65.4,2.54,21.56,3.16,11.28,1.39,13.27,219.76,4.74,10.4,3.04%,8.68,0.08%,77.79%,8.18,13.57%,40.00%,10.45%,233.56,237.4M,2.77M,279.78M,1.37,1.17%,0.99%,"6801 Rockledge Drive,Bethesda, MD 20817,United States",114000,1954,Ms. Marillyn A. Hewson,13.06,Exec. Chairman,1961,Mr. James D. Taiclet Jr.,0.155,"Pres, CEO & Director",1961,Mr. Kenneth R. Possenriede,4,Chief Financial Officer,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 6; Compensation: 1.,Aerospace & Defense,Industrials,1,2,6,1,5,29,8,16,7/31/1984,1995,"Bethesda, Maryland",Lockheed Martin Corp.,Industrials,Aerospace & Defense,-22.46%
